folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,destino,cantidad,valestim
3060362008,1,04,1,4,03,194,1,2,500,500
3060362009,1,01,1,4,03,098,1,1,5,125
3060362009,1,01,1,4,02,140,1,2,2,10
3060362009,1,01,1,4,02,140,1,1,198,1188
3060362009,1,01,1,4,01,037,1,1,10,50
3060362009,1,01,1,4,04,194,1,2,60,60
3060362216,1,01,2,4,02,098,1,6,25,375
3060362216,1,01,2,4,03,039,1,2,3,75
3060362216,1,01,2,4,05,194,1,2,315,315
3060362216,1,04,1,5,01,246,0,4,2,10000
3060362216,1,04,1,5,01,246,0,3,1,2500
3060362216,1,01,2,4,02,098,1,1,37,555
3060362303,1,01,1,4,01,037,1,2,80,480
3060362305,1,01,1,4,03,037,1,2,30,180
3060362305,1,01,1,4,03,037,1,1,20,200
3060362305,1,01,1,4,02,098,1,2,5,60
3060362305,1,01,1,4,01,140,1,2,70,420
3060362305,1,01,1,4,01,140,1,1,30,300
3060362305,1,01,1,4,04,194,1,2,1100,1500
3060362305,1,01,1,4,02,098,1,1,15,375
3060362719,1,01,1,4,02,194,1,2,4000,3200
3060414005,1,02,2,5,01,250,0,1,3,450
3060414005,1,02,2,5,04,279,0,1,54,2250
3060414005,1,02,2,5,03,251,0,6,1,200
3060414005,1,02,2,5,04,279,0,2,2,100
3060414005,1,02,2,5,01,250,0,6,2,300
3060414005,1,02,2,5,04,279,0,6,9,395
3060414017,1,02,2,5,02,263,0,1,10,600
3060414017,1,02,2,5,05,279,0,4,4,144
3060414017,1,02,2,5,01,250,0,1,10,1200
3060414210,1,01,2,5,01,272,0,1,2,80
3060414210,1,01,2,5,01,272,0,6,3,195
3060414504,1,01,2,5,02,250,0,1,4,800
3060414504,1,01,2,5,04,279,0,1,6,300
3060414524,1,01,1,5,07,284,0,1,300,1500
3060414524,1,02,1,5,04,279,0,1,58,2400
3060414711,1,02,1,9,03,548,0,1,20,1200
3060414711,1,02,1,9,03,548,0,6,25,1500
3060414711,1,02,1,9,04,504,0,1,5,900
3060414711,1,02,1,9,04,504,0,6,2,360
3060414711,1,02,1,9,01,541,0,1,90,5400
3060414711,1,02,1,9,01,541,0,6,60,3600
3060414711,1,02,1,9,02,559,0,1,10,700
3060414719,1,01,2,5,02,250,0,6,6,3000
3060414719,1,01,2,5,04,279,0,1,88,13176
3060414719,1,01,2,5,04,279,0,2,4,140
3060414719,1,01,2,5,04,279,0,6,69,10313
3060414719,1,01,2,5,01,251,0,1,1,900
3060414719,1,01,2,5,02,250,0,1,15,7500
3060414719,1,01,2,5,01,251,0,6,1,900
3060417601,1,02,1,5,04,279,0,2,2,102
3060417601,1,02,1,5,04,279,0,1,33,1964
3060417601,1,02,1,5,01,263,0,1,6,720
3060417601,1,01,1,4,09,194,1,2,190,152
3060417601,1,01,1,4,08,054,1,1,1,28
3060417601,1,01,1,4,07,140,1,2,720,2880
3060417601,1,01,1,4,07,140,1,1,280,1400
3060417601,1,01,1,4,06,095,1,1,5,71
3060417601,1,01,1,4,04,007,1,2,1,15
3060417601,1,01,1,4,03,087,1,1,30,300
3060417601,1,01,1,4,02,229,1,1,12,200
3060417601,1,01,1,4,01,039,1,1,30,240
3060417601,1,01,1,4,05,177,1,2,2,70
3060417613,1,02,1,5,01,263,0,1,5,750
3060417613,1,02,1,5,03,260,0,1,2,200
3060417613,1,02,1,5,04,279,0,1,20,1190
3060417613,1,02,1,5,04,279,0,6,5,298
3060417613,1,02,1,5,05,250,0,1,3,420
3060417617,1,01,1,5,01,250,0,1,5,700
3060417617,1,01,1,5,02,263,0,6,5,650
3060417617,1,01,1,5,04,251,0,1,1,150
3060417617,1,01,1,5,05,279,0,1,70,4165
3060417617,1,01,1,5,05,279,0,2,3,179
3060417617,1,01,1,5,05,279,0,6,11,655
3060417617,1,01,1,5,02,263,0,1,35,4550
3060417802,1,01,1,5,01,250,0,1,3,450
3060417802,1,01,1,5,03,263,0,1,5,750
3060417802,1,01,1,5,04,279,0,1,13,663
3060417802,1,01,1,5,04,279,0,2,2,102
3060417802,1,01,1,5,05,262,0,6,3,75
3060417912,1,02,1,4,03,194,1,2,200,600
3060417912,1,02,1,4,02,088,1,1,50,500
3060417912,1,02,1,4,01,140,1,1,500,3500
3060417912,1,02,1,4,04,174,1,1,10,100
3060417916,1,02,1,5,07,279,0,1,9,360
3060417916,1,02,1,5,01,250,0,1,6,1200
3060417916,1,01,1,4,03,194,1,2,400,1200
3060417916,1,01,1,4,02,088,1,1,200,2000
3060417916,1,01,1,4,01,140,1,1,1000,7500
3060417916,1,02,1,5,02,263,0,1,6,900
3060514010,1,02,1,4,04,194,1,2,200,100
3060514010,1,02,1,4,01,140,1,1,1000,6000
3060514010,1,02,1,4,02,098,1,1,1680,1680
3060514010,1,02,1,4,03,088,1,1,20,140
3060514010,1,02,1,4,03,088,1,6,10,70
3060514014,1,03,1,4,01,140,1,1,500,3000
3060514014,1,03,1,4,03,194,1,2,100,50
3060514014,1,03,1,4,02,088,1,1,20,160
3060514022,1,01,1,4,02,088,1,1,20,140
3060514022,1,01,1,4,01,140,1,1,800,4000
3060514022,1,01,1,4,03,194,1,2,200,100
3060514203,1,01,2,4,04,098,1,2,3,75
3060514203,1,01,2,4,04,098,1,1,5,100
3060514203,1,01,2,4,02,088,1,1,10,90
3060514203,1,01,2,4,02,088,1,6,10,90
3060514203,1,01,2,4,05,087,1,1,4,80
3060514203,1,01,2,4,05,087,1,6,1,20
3060514203,1,01,2,4,01,140,1,1,528,2904
3060514203,1,01,2,4,01,140,1,2,6,33
3060514203,1,01,2,4,01,140,1,6,16,88
3060514203,1,01,2,4,04,098,1,6,2,50
3060514219,1,01,1,5,02,251,0,1,3,450
3060514219,1,01,1,5,01,250,0,1,3,450
3060514219,1,01,1,4,05,087,1,6,2,40
3060514219,1,01,1,4,05,087,1,1,3,60
3060514219,1,01,1,4,04,098,1,6,3,75
3060514219,1,01,1,4,04,098,1,2,6,150
3060514219,1,01,1,4,04,098,1,1,41,1025
3060514219,1,01,1,4,03,194,1,6,500,400
3060514219,1,01,1,4,03,194,1,2,500,400
3060514219,1,01,1,4,02,088,1,6,20,180
3060514219,1,01,1,5,02,251,0,6,1,150
3060514219,1,01,1,4,02,088,1,1,30,270
3060514219,1,01,1,4,01,140,1,6,500,2750
3060514219,1,01,1,4,01,140,1,2,16,88
3060514219,1,01,1,4,01,140,1,1,2200,12100
3060514219,1,01,1,5,06,254,0,1,2,900
3060514219,1,01,1,5,05,279,0,6,3,153
3060514219,1,01,1,5,05,279,0,2,5,255
3060514219,1,01,1,5,05,279,0,1,7,357
3060514223,1,01,1,4,04,098,1,6,4,100
3060514223,1,01,1,4,05,087,1,1,5,100
3060514223,1,01,1,4,05,087,1,6,3,60
3060514223,1,01,1,4,06,079,1,1,1,70
3060514223,1,01,1,4,06,079,1,2,1,14
3060514223,1,01,1,4,01,140,1,1,750,4125
3060514223,1,01,1,4,02,088,1,1,30,320
3060514223,1,01,1,4,02,088,1,6,30,320
3060514223,1,01,1,4,04,098,1,1,70,1750
3060514223,1,01,1,4,04,098,1,2,6,150
3060514223,1,01,1,4,06,079,1,6,1,56
3060514223,1,01,1,4,01,140,1,6,250,1375
3060514223,1,01,1,4,01,140,1,2,1000,5500
3060514313,1,01,1,5,01,254,0,1,3,600
3060514313,1,01,1,4,04,185,1,1,3,50
3060514313,1,01,1,4,02,088,1,1,10,100
3060514704,1,01,2,4,04,225,1,1,5,150
3060514704,1,01,2,4,02,088,1,1,6,163
3060514704,1,01,2,4,01,140,1,1,500,2500
3060546412,1,01,1,4,02,088,1,6,500,1750
3060546412,1,01,1,4,04,194,1,6,500,100
3060546412,1,01,1,4,03,098,1,1,1000,16000
3060546412,1,01,1,4,02,088,1,5,500,1000
3060546412,1,01,1,4,01,140,1,1,2000,9000
3060546416,1,02,1,5,05,279,0,2,3,150
3060546416,1,02,1,5,05,279,0,1,21,1225
3060546416,1,02,1,5,01,250,0,1,7,490
3060546807,1,01,1,4,01,044,1,2,500,200
3060546823,1,02,1,4,01,088,1,6,60,300
3060546823,1,02,1,4,01,088,1,1,20,100
3060546823,1,02,1,4,02,140,1,1,310,1860
3060665212,1,01,2,6,02,403,0,1,20,200
3060665212,1,01,2,6,01,407,0,6,30,50
3060665212,1,01,2,6,01,407,0,1,60,100
3060665212,1,01,2,6,02,403,0,6,3,30
3060665212,1,01,2,6,02,403,0,2,10,100
3060665216,1,02,1,4,01,140,1,2,100,150
3060665216,1,02,1,4,01,140,1,7,10,20
3060665216,1,02,1,4,01,140,1,1,340,680
3060665216,1,02,1,4,05,119,1,1,155,155
3060665216,1,02,1,4,04,194,1,2,215,215
3060665216,1,02,1,4,03,187,1,6,1200,2400
3060665216,1,02,1,4,03,187,1,1,2275,4550
3060665216,1,02,1,4,02,098,1,1,40,400
3060665302,1,03,1,9,02,600,0,1,9,315
3060665302,1,03,1,9,05,584,0,1,2,100
3060665302,1,03,1,9,03,594,0,1,15,600
3060665302,1,03,1,9,01,548,0,1,4,180
3060665302,1,03,1,9,04,504,0,1,2,360
3060665302,1,03,1,9,03,594,0,6,8,320
3060665318,1,01,1,4,04,146,1,1,10,250
3060665318,1,01,1,4,02,229,1,1,6,210
3060665318,1,01,1,4,01,187,1,1,84,840
3060665318,1,01,1,4,03,203,1,1,20,600
3060665318,1,01,1,5,03,279,0,1,19,646
3060665318,1,01,1,4,05,055,1,1,40,1000
3060665905,1,01,1,4,01,187,1,6,1000,4500
3060665905,1,01,1,4,01,187,1,1,1000,4500
3060919511,1,01,1,4,01,159,1,6,70,280
3060919511,1,01,1,4,01,159,1,1,200,800
3060919511,1,01,1,4,03,088,1,1,100,900
3060919511,1,01,1,4,03,088,1,6,67,603
3060919612,1,02,1,5,01,250,0,1,3,300
3060919612,1,02,1,5,03,263,0,1,4,280
3060919612,1,02,1,5,05,279,0,2,2,68
3060919612,1,02,1,5,02,251,0,6,1,100
3060919612,1,02,1,5,01,250,0,6,7,700
3060919612,1,02,1,5,05,279,0,1,8,408
3060919614,1,01,2,4,02,088,1,6,20,180
3060919614,1,01,2,4,02,088,1,1,17,150
3060919614,1,01,2,4,03,040,1,1,15,150
3060919615,1,01,2,4,01,040,1,1,5,45
3060919615,1,01,2,4,01,040,1,6,5,45
3060919616,1,02,2,5,04,279,0,2,1,34
3060919616,1,02,2,5,04,279,0,1,62,3162
3060919616,1,02,2,5,02,251,0,1,2,200
3060919616,1,02,2,5,01,250,0,1,4,400
3060919817,1,01,1,5,06,279,0,1,25,1200
3060919817,1,01,1,5,01,250,0,1,17,1360
3060919817,1,01,1,5,01,250,0,6,2,160
3060919820,1,02,2,5,04,279,0,6,4,160
3060919820,1,02,2,5,01,250,0,1,7,560
3060919820,1,02,2,5,01,250,0,6,13,1040
3060919820,1,02,2,5,04,279,0,1,43,1720
3060919821,1,01,1,5,01,250,0,6,1,80
3060919821,1,01,1,5,04,279,0,1,29,1160
3060919821,1,01,1,5,01,250,0,1,8,640
3060928022,1,02,1,5,01,250,0,6,3,450
3060928022,1,02,1,5,05,279,0,1,53,2544
3060928022,1,02,1,5,02,251,0,6,1,100
3060928022,1,02,1,5,01,250,0,1,1,150
3060973514,1,01,2,4,02,194,1,2,10,10
3060973514,1,01,1,7,01,444,0,2,25,4000
3060973514,1,01,2,4,01,140,1,1,50,400
3060973516,1,05,2,5,03,279,0,1,47,1920
3061023316,1,01,1,4,02,159,1,1,100,140
3061023316,1,01,1,4,01,133,1,1,600,7500
3061023316,1,01,1,4,02,159,1,6,200,280
3061023316,1,01,1,5,06,279,0,1,124,5084
3061023316,1,01,1,5,01,246,0,1,1,3000
3061023316,1,01,1,5,04,263,0,1,10,800
3061023316,1,01,1,5,03,250,0,6,1,150
3061023316,1,01,1,5,03,250,0,1,3,450
3061023316,1,01,1,5,01,246,0,3,1,3000
3061023316,1,01,1,5,04,263,0,7,5,400
3061023318,1,01,1,4,02,159,1,1,500,750
3061023318,1,01,1,4,01,133,1,1,500,6250
3061023319,1,01,1,4,01,133,1,1,500,6250
3061023319,1,01,1,4,02,159,1,1,500,750
3061023406,1,02,1,5,03,263,0,7,1,100
3061023406,1,02,1,5,01,251,0,6,1,150
3061023406,1,02,1,5,05,279,0,6,1,48
3061023406,1,02,1,5,02,250,0,1,1,150
3061023406,1,02,1,5,03,263,0,6,1,100
3061023406,1,02,1,5,03,263,0,1,2,200
3061023406,1,02,1,5,05,279,0,1,6,288
3061023407,1,02,1,5,05,279,0,1,7,336
3061023407,1,02,1,5,03,263,0,6,3,300
3061023407,1,02,1,5,03,263,0,1,4,400
3061023407,1,02,1,5,02,250,0,6,2,300
3061023407,1,02,1,5,02,250,0,4,2,300
3061023407,1,02,1,5,02,250,0,1,6,900
3061023407,1,01,1,4,01,133,1,1,50,500
3061023408,1,01,1,4,01,133,1,1,500,5000
3061023408,1,01,1,4,01,133,1,6,500,5000
3061023409,1,01,1,5,02,250,0,6,3,450
3061023409,1,01,1,5,02,250,0,1,10,1500
3061023409,1,01,1,5,03,263,0,1,6,480
3061023409,1,01,1,5,05,279,0,1,6,288
3061023409,1,01,1,5,05,279,0,6,1,48
3061023409,1,01,1,5,03,263,0,6,3,240
3061023801,1,01,1,5,01,251,0,6,1,200
3061023801,1,01,1,5,03,263,0,6,1,150
3061023801,1,01,1,5,05,279,0,1,10,480
3061023802,1,01,1,4,01,133,1,1,200,1600
3061023802,1,01,1,4,02,159,1,1,100,300
3061023802,1,01,1,4,02,159,1,6,100,300
3061023803,1,01,1,4,01,133,1,7,200,1600
3061023803,1,01,1,4,01,133,1,1,100,800
3061023803,1,01,1,4,01,133,1,6,200,1600
3061023804,1,02,1,5,02,250,0,1,4,600
3061023804,1,02,1,5,03,263,0,1,3,360
3061023804,1,02,1,5,05,279,0,1,5,240
3061023804,1,02,1,5,06,254,0,1,2,1000
3061023805,1,02,1,5,02,250,0,3,2,360
3061023805,1,02,1,5,03,263,0,1,8,960
3061023805,1,02,1,5,03,263,0,6,5,600
3061023805,1,02,1,5,05,279,0,1,50,2400
3061023805,1,01,1,4,01,133,1,1,100,800
3061023805,1,02,1,5,02,250,0,1,5,750
3061048015,1,01,1,4,01,133,1,1,84,300
3061048015,1,01,1,4,01,133,1,6,56,200
3061048314,1,01,1,4,01,133,1,1,20,200
3061048314,1,01,1,4,01,133,1,6,20,150
3061048318,1,01,1,4,01,133,1,6,28,250
3061048318,1,01,1,4,01,133,1,1,72,1000
3061094613,1,01,1,4,01,133,1,1,50,600
3061094704,1,01,1,4,02,133,1,6,20,360
3061094704,1,02,1,4,03,194,1,6,35000,17500
3061094704,1,02,1,4,02,133,1,6,2100,37800
3061094704,1,02,1,4,02,133,1,1,2000,36000
3061094704,1,02,1,4,01,044,1,2,4000,2000
3061094704,1,01,1,4,03,194,1,6,30000,15000
3061094704,1,01,1,4,02,133,1,2,10000,100000
3061094704,1,01,1,4,02,133,1,1,240,4320
3061094820,1,01,2,5,01,263,0,1,1,90
3061094823,1,01,1,4,03,088,1,1,10,100
3061094823,1,01,1,4,02,140,1,1,1000,5000
3061095514,1,01,1,4,01,133,1,1,20,120
3061095514,1,02,2,5,03,279,0,1,33,1650
3061095514,1,02,2,5,02,263,0,1,4,160
3061095514,1,02,2,5,01,250,0,1,3,450
3061095514,1,02,2,5,01,250,0,6,4,600
3061095515,1,01,1,4,01,133,1,1,20,180
3061095517,1,02,1,5,04,279,0,1,74,3720
3061095517,1,01,1,4,01,133,1,1,36,1080
3061095517,1,02,1,5,02,263,0,1,2,200
3061095517,1,02,1,5,04,279,0,2,1,60
3061095619,1,01,1,5,05,279,0,2,3,153
3061095619,1,01,1,5,05,279,0,1,10,510
3061095622,1,02,2,5,01,250,0,6,2,220
3061095622,1,02,2,5,01,250,0,1,1,110
3061095622,1,01,1,4,01,133,1,3,260,2000
3061095622,1,01,1,4,01,133,1,1,60,600
3061095701,1,01,1,4,01,133,1,1,12,120
3061095808,1,01,2,4,01,133,1,6,160,240
3061095808,1,01,2,4,01,133,1,1,40,30
3061113001,1,01,1,5,01,272,0,1,60,3600
3061113005,1,01,2,4,01,140,1,1,500,3000
3061113005,1,01,2,4,02,088,1,1,60,600
3061113005,1,01,2,4,05,194,1,2,200,300
3061113009,1,03,1,9,03,559,0,1,20,700
3061113009,1,03,1,9,02,600,0,1,20,400
3061113009,1,03,1,9,01,594,0,1,40,2000
3061113009,1,01,1,4,03,194,1,2,200,400
3061113009,1,01,1,4,02,088,1,1,50,500
3061113009,1,01,1,4,01,140,1,1,400,2400
3061113013,1,01,1,9,01,600,0,1,120,2400
3061113206,1,01,1,5,05,284,0,2,1050,4200
3061113206,1,01,1,5,05,284,0,1,300,1500
3061113206,1,01,1,4,01,182,1,1,1,11
3061113214,1,01,1,4,07,194,1,2,300,150
3061113214,1,01,1,4,01,014,1,1,50,250
3061113214,1,01,1,4,08,088,1,1,30,240
3061113508,1,04,1,9,01,559,0,3,96,3840
3061113508,1,04,1,9,01,559,0,1,192,7680
3061113508,1,04,1,9,01,559,0,6,60,2400
3061113520,1,01,1,9,01,559,0,6,72,2880
3061113520,1,01,1,9,01,559,0,1,96,3840
3061113520,1,01,1,9,01,559,0,3,96,3840
3061113524,1,01,1,4,03,194,1,2,100,150
3061113524,1,02,1,5,02,250,0,1,10,1500
3061113524,1,02,1,5,05,279,0,1,170,8160
3061113524,1,02,1,5,05,279,0,2,1,32
3061113524,1,01,1,4,02,035,1,1,10,1000
3061113524,1,01,1,4,01,140,1,2,15,75
3061113524,1,01,1,4,01,140,1,1,485,2619
3061113524,1,01,1,4,02,035,1,2,40,2000
3061113703,1,02,1,4,05,194,1,2,1500,4500
3061113703,1,02,1,5,04,284,0,1,60,360
3061113703,1,02,1,4,01,140,1,1,485,2425
3061113703,1,02,1,4,01,140,1,2,15,60
3061113703,1,02,1,4,01,140,1,6,100,500
3061113703,1,02,1,4,02,088,1,1,90,240
3061113703,1,02,1,4,02,088,1,6,45,120
3061113703,1,02,1,4,03,098,1,1,20,500
3061113703,1,02,1,4,04,087,1,1,2,90
3061113707,1,01,1,4,05,194,1,2,1200,3000
3061113707,1,01,1,4,04,229,1,1,1,80
3061113707,1,01,1,4,01,140,1,1,485,2425
3061113707,1,01,1,4,01,140,1,2,15,60
3061113707,1,01,1,4,02,088,1,1,76,200
3061113707,1,01,1,4,02,088,1,6,38,100
3061113711,1,02,1,9,01,594,0,6,36,1620
3061113711,1,02,1,9,02,492,0,1,24,840
3061113715,1,02,1,5,01,250,0,1,2,300
3061113715,1,02,1,5,02,251,0,1,8,1280
3061113715,1,01,1,9,02,594,0,1,108,5400
3061113715,1,02,1,5,05,279,0,1,21,588
3061131202,1,01,1,4,04,079,1,6,2,195
3061131202,1,01,1,4,04,079,1,1,5,650
3061131202,1,01,1,4,01,088,1,6,12,60
3061131202,1,02,1,5,01,263,0,1,5,500
3061131513,1,02,1,5,01,250,0,1,1,200
3061131515,1,01,1,5,05,279,0,1,23,1104
3061131515,1,01,1,5,05,279,0,6,1,48
3061131517,1,02,1,5,04,279,0,1,3,144
3061131517,1,02,1,5,03,263,0,6,1,48
3061131517,1,02,1,5,02,251,0,1,3,600
3061131517,1,02,1,5,01,250,0,1,2,360
3061131619,1,01,1,5,04,279,0,1,76,3648
3061131619,1,01,1,5,01,250,0,1,8,800
3061131620,1,01,1,4,01,187,1,1,200,600
3061131620,1,01,1,4,02,119,1,1,45,135
3061131620,1,01,1,4,01,187,1,6,350,1050
3061131620,1,01,1,4,01,187,1,2,800,1600
3061131620,1,01,1,4,02,119,1,6,30,90
3061131621,1,01,2,5,05,279,0,1,9,288
3061131621,1,01,2,5,05,279,0,6,1,32
3061131624,1,02,2,5,01,263,0,1,20,2550
3061131624,1,02,2,5,01,263,0,6,3,450
3061131707,1,01,1,4,01,140,1,1,60,90
3061131707,1,01,1,4,01,140,1,2,15,15
3061131707,1,01,1,4,02,187,1,1,60,120
3061131707,1,01,1,4,03,119,1,6,8,23
3061131707,1,01,1,4,05,172,1,1,40,200
3061131707,1,01,1,4,05,172,1,6,8,80
3061131707,1,01,1,4,06,088,1,1,4,18
3061131707,1,01,1,4,06,088,1,6,12,60
3061131708,1,02,1,5,01,250,0,1,1,150
3061131708,1,02,1,5,05,279,0,1,24,1152
3061131711,1,01,1,5,07,241,0,1,2,4000
3061131711,1,01,1,5,01,250,0,1,15,2250
3061131711,1,01,1,5,01,250,0,6,5,750
3061131711,1,01,1,5,04,254,0,1,4,3200
3061131711,1,01,1,5,04,254,0,6,4,3200
3061131711,1,01,1,5,06,279,0,1,72,3456
3061131711,1,01,1,5,06,279,0,6,48,2304
3061156412,1,01,1,5,03,284,0,1,730,4380
3061156412,1,01,1,5,03,284,0,2,11300,50850
3061156415,1,02,1,4,02,194,1,2,25,38
3061156415,1,02,1,4,01,140,1,2,1,4
3061156415,1,02,1,4,01,140,1,1,84,581
3061156601,1,01,1,5,04,284,0,2,2384,11920
3061156605,1,01,2,4,03,194,1,2,150,150
3061156605,1,01,2,4,02,088,1,6,28,420
3061156605,1,01,2,4,02,088,1,1,13,195
3061156605,1,01,2,4,01,140,1,5,208,1456
3061156605,1,01,2,4,01,140,1,1,221,1547
3061156605,1,01,2,4,01,140,1,2,12,60
3061156806,1,01,1,5,05,284,0,1,1460,10220
3061156806,1,01,1,4,03,194,1,2,950,950
3061156806,1,01,1,4,02,088,1,1,67,804
3061156806,1,01,1,4,01,140,1,6,27,243
3061156806,1,01,1,5,05,284,0,6,3650,25550
3061156806,1,01,1,4,01,140,1,1,1066,9603
3061156806,1,01,1,4,01,140,1,2,2500,14400
3061156807,1,02,1,5,07,280,0,2,1,30
3061156807,1,02,1,5,07,280,0,1,1,42
3061156807,1,02,1,5,06,279,0,6,3,114
3061156807,1,02,1,5,05,254,0,1,2,1000
3061156807,1,02,1,5,06,279,0,1,35,1330
3061156807,1,01,1,4,01,140,1,1,192,1728
3061156807,1,01,1,4,01,140,1,2,67,469
3061156807,1,01,1,4,01,140,1,6,8,72
3061156807,1,01,1,4,02,088,1,1,20,240
3061156807,1,01,1,4,03,194,1,2,67,67
3061156807,1,02,1,5,01,250,0,1,1,100
3061156807,1,02,1,5,02,251,0,1,1,100
3061156808,1,01,1,5,04,250,0,1,1,100
3061156808,1,01,1,4,04,161,1,1,20,200
3061156808,1,01,1,4,05,194,1,2,94,94
3061156808,1,01,1,5,07,279,0,1,95,4038
3061156808,1,01,1,4,03,098,1,6,4,120
3061156808,1,01,1,4,01,140,1,2,133,798
3061156808,1,01,1,4,02,088,1,1,6,72
3061156808,1,01,1,4,02,088,1,6,4,48
3061156808,1,01,1,4,03,098,1,1,4,120
3061156808,1,01,1,4,01,140,1,1,234,2106
3061156810,1,01,1,5,06,279,0,1,72,3060
3061156810,1,01,1,5,03,250,0,1,2,200
3061156810,1,01,1,5,06,279,0,6,2,85
3061156810,1,01,1,5,02,275,0,6,2,1600
3061156917,1,01,1,4,04,098,1,1,12,300
3061156917,1,01,1,4,01,140,1,1,300,1500
3061156918,1,02,1,5,04,279,0,1,52,2080
3061156918,1,02,1,5,02,251,0,1,3,300
3061156918,1,02,1,5,01,250,0,1,7,490
3061156918,1,01,1,4,01,037,1,1,36,300
3061156918,1,01,1,4,02,098,1,1,10,300
3061156920,1,01,1,5,01,250,0,1,9,900
3061156920,1,01,1,5,03,279,0,1,44,1760
3061204002,1,01,1,4,05,088,1,1,35,175
3061204002,1,01,1,4,06,194,1,6,750,2000
3061204002,1,01,1,5,04,279,0,1,6,250
3061204002,1,01,1,4,01,185,1,1,1,30
3061204002,1,01,1,4,04,140,1,2,200,600
3061204002,1,01,1,4,02,098,1,1,3,90
3061204002,1,01,1,4,03,087,1,1,1,30
3061204002,1,01,1,4,04,140,1,1,700,3500
3061204002,1,01,1,4,04,140,1,6,60,300
3061204002,1,01,1,4,01,185,1,2,1,15
3061204006,1,01,1,5,04,279,0,2,2,100
3061204006,1,01,1,5,04,279,0,1,41,1700
3061204006,1,01,1,5,03,251,0,1,1,100
3061204006,1,01,1,5,02,263,0,1,4,200
3061204006,1,01,1,5,01,250,0,1,5,400
3061204006,1,01,1,4,07,194,1,6,500,2000
3061204006,1,01,1,4,06,087,1,1,4,80
3061204006,1,01,1,4,05,098,1,1,75,1500
3061204006,1,01,1,4,05,098,1,2,5,25
3061204006,1,01,1,4,04,088,1,1,20,100
3061204006,1,01,1,4,03,140,1,2,50,175
3061204006,1,01,1,4,03,140,1,1,550,2750
3061204006,1,01,1,4,02,185,1,2,1,19
3061204006,1,01,1,4,02,185,1,1,4,120
3061204006,1,01,1,4,01,035,1,1,1,25
3061204010,1,01,1,5,04,263,0,6,2,300
3061204010,1,01,1,5,05,279,0,1,400,8000
3061204010,1,01,1,5,05,279,0,2,7,1120
3061204010,1,01,1,4,01,140,1,1,520,2340
3061204010,1,01,1,4,01,140,1,2,30,90
3061204010,1,01,1,5,04,263,0,1,3,450
3061204010,1,01,1,4,02,088,1,1,28,120
3061204010,1,01,1,4,03,098,1,1,37,740
3061204010,1,01,1,4,03,098,1,2,30,30
3061204010,1,01,1,4,04,194,1,6,600,2000
3061204010,1,01,1,5,02,250,0,1,1,150
3061204010,1,01,1,4,01,140,1,4,250,1125
3061204014,1,01,1,4,04,194,1,6,1000,1500
3061204014,1,01,1,4,03,088,1,1,50,200
3061204018,1,01,1,4,02,098,1,2,4,60
3061204018,1,01,1,4,01,035,1,2,2,20
3061204018,1,01,1,4,01,035,1,1,38,1520
3061204018,1,01,1,4,05,194,1,6,1500,1500
3061204018,1,01,1,4,02,098,1,6,50,1500
3061204018,1,01,1,4,01,035,1,6,10,400
3061204018,1,01,1,4,03,140,1,1,538,2152
3061204018,1,01,1,4,03,140,1,7,100,400
3061204018,1,01,1,4,04,088,1,1,80,300
3061204018,1,01,1,4,02,098,1,1,84,2520
3061204018,1,01,1,4,02,098,1,7,30,600
3061204022,1,01,1,4,02,087,1,1,2,40
3061204022,1,01,1,4,03,140,1,1,90,4500
3061204022,1,01,1,4,03,140,1,2,270,810
3061204022,1,01,1,4,04,088,1,1,10,30
3061204022,1,01,1,4,05,194,1,2,600,1000
3061204022,1,01,1,4,01,098,1,1,10,300
3061204022,1,01,1,4,01,098,1,2,4,60
3061204207,1,01,1,4,03,194,1,2,200,2000
3061204207,1,01,1,4,02,098,1,1,55,990
3061204207,1,01,1,4,01,140,1,2,40,140
3061204207,1,01,1,4,01,140,1,1,1460,5840
3061204207,1,01,1,4,02,098,1,2,15,210
3061204223,1,01,1,4,02,194,1,2,1000,3000
3061204223,1,01,1,4,01,140,1,1,700,2800
3061204301,1,01,1,4,03,088,1,6,10,80
3061204301,1,01,1,4,03,088,1,1,15,120
3061204301,1,01,1,4,02,194,1,7,800,1600
3061204301,1,01,1,4,01,140,1,6,120,600
3061204301,1,01,1,4,01,140,1,1,1880,9400
3061204305,2,01,1,4,04,194,1,2,400,400
3061204305,2,01,1,4,05,087,1,1,1,20
3061204305,2,01,1,4,03,088,1,1,15,120
3061204305,2,01,1,4,02,098,1,1,175,4375
3061204305,2,01,1,4,01,140,1,1,880,4400
3061204309,1,02,2,5,02,251,0,1,1,100
3061204309,1,02,2,5,06,279,0,1,20,960
3061204309,1,02,2,5,06,279,0,2,10,320
3061204309,1,01,1,4,05,194,1,2,6000,6000
3061204313,1,01,1,4,04,087,1,1,2,40
3061204313,1,01,1,4,03,088,1,1,30,240
3061204313,1,01,1,4,02,098,1,1,50,1250
3061204313,1,01,1,4,01,140,1,1,200,1000
3061204313,1,03,1,4,05,087,1,1,1,20
3061204313,1,01,1,4,05,194,1,2,50,50
3061204313,1,01,1,5,04,284,0,1,45,315
3061204313,1,01,1,5,04,284,0,2,360,1800
3061204313,1,03,1,4,01,140,1,1,700,3500
