folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
2760236712,1,02,1,5,C00,3350
2760299422,1,01,1,4,B06,6000
2760299422,1,01,1,4,B10,4500
2760299422,1,01,1,4,B15,37180
2760299422,1,01,1,4,B00,47680
2760314001,1,02,1,5,C08,1200
2760314001,1,01,1,5,C00,800
2760314001,1,02,1,5,C10,95
2760314001,1,01,1,5,C10,800
2760314001,1,01,2,4,B00,1000
2760314001,1,01,2,4,B10,1000
2760314001,1,02,1,5,C00,1295
2760314002,1,02,2,5,C00,3000
2760314002,1,02,2,5,C10,3000
2760314002,1,01,1,5,C10,35
2760314002,1,01,1,5,C08,1120
2760314002,1,01,1,5,C00,1155
2760314003,1,01,1,5,C10,2000
2760314003,1,01,1,5,C00,2000
2760314003,1,02,1,5,C00,4100
2760314003,1,02,1,5,C08,4000
2760314003,1,02,1,5,C10,100
2760314004,1,02,1,5,C08,1200
2760314004,1,02,1,5,C00,1200
2760314206,1,01,1,7,D07,3000
2760314206,1,01,2,5,C00,4570
2760314206,1,01,1,7,D10,780
2760314206,1,01,1,7,D00,3780
2760314206,1,01,2,5,C10,70
2760314206,1,01,2,5,C08,4500
2760314207,1,02,1,5,C08,8400
2760314207,1,02,1,5,C00,8775
2760314207,1,02,1,5,C07,375
2760314208,1,02,2,5,C00,4080
2760314208,1,02,2,5,C08,4080
2760314209,1,01,1,4,B00,6240
2760314209,1,01,1,4,B15,6240
2760314209,1,02,1,5,C00,5320
2760314209,1,02,1,5,C10,60
2760314209,1,02,1,5,C08,5260
2760314517,1,02,1,5,C00,4800
2760314517,1,02,1,5,C08,4800
2760314711,1,01,1,4,B00,900
2760314711,1,01,1,4,B02,900
2760314711,1,02,1,5,C00,12370
2760314711,1,02,1,5,C08,12000
2760314711,1,02,1,5,C10,370
2760314713,1,02,1,5,C08,9600
2760314713,1,02,1,5,C10,360
2760314713,1,02,1,5,C19,130
2760314713,1,02,1,5,C07,9400
2760314713,1,02,1,4,B00,10000
2760314713,1,02,1,4,B02,3000
2760314713,1,02,1,4,B10,3000
2760314713,1,02,1,4,B11,4000
2760314713,1,02,1,5,C00,19490
2760314714,1,01,2,5,C00,166020
2760314714,1,01,2,5,C10,800
2760314714,1,01,2,5,C08,45220
2760314714,1,01,2,5,C07,120000
2760314715,1,01,1,5,C10,11500
2760314715,1,01,1,5,C18,250
2760314715,1,02,1,5,C00,2510
2760314715,1,02,1,5,C08,2400
2760314715,1,02,1,5,C10,30
2760314715,1,01,1,5,C00,11750
2760314715,1,02,1,5,C19,80
2760314715,1,01,1,4,B11,1100
2760314715,1,01,1,4,B00,4100
2760314715,1,01,1,4,B15,3000
2760317411,1,01,2,4,B21,300
2760317411,1,01,2,4,B15,1800
2760317411,1,01,2,7,D10,300
2760317411,1,01,2,7,D00,300
2760317411,1,01,2,4,B00,2825
2760317411,1,01,2,4,B11,225
2760317411,1,01,2,4,B10,200
2760317411,1,01,2,4,B03,300
2760317412,1,02,1,5,C10,500
2760317412,1,01,1,4,B00,500
2760317412,1,01,1,4,B03,500
2760317412,1,02,1,5,C00,500
2760317412,1,02,1,4,B03,300
2760317412,1,02,1,4,B00,300
2760317413,1,02,1,7,D10,500
2760317413,1,02,1,4,B07,600
2760317413,1,02,1,4,B10,200
2760317413,1,02,1,4,B11,200
2760317413,1,02,1,4,B15,3000
2760317413,1,02,1,7,D00,500
2760317413,1,01,1,7,D00,500
2760317413,1,01,1,7,D10,500
2760317413,1,02,1,4,B00,4300
2760317413,1,02,1,4,B03,300
2760317413,1,01,1,4,B00,4300
2760317413,1,01,1,4,B03,300
2760317413,1,01,1,4,B07,600
2760317413,1,01,1,4,B10,200
2760317413,1,01,1,4,B15,3000
2760317413,1,01,1,4,B11,200
2760317414,1,02,2,5,C07,400
2760317414,1,02,2,5,C00,1400
2760317414,1,01,1,7,D02,300
2760317414,1,01,1,7,D00,300
2760317414,1,01,1,4,B21,800
2760317414,1,01,1,4,B11,1500
2760317414,1,01,1,4,B07,4000
2760317414,1,01,1,4,B03,1200
2760317414,1,01,1,4,B00,7500
2760317414,1,02,2,5,C08,1000
2760317415,1,01,1,7,D00,800
2760317415,1,01,1,4,B00,300
2760317415,1,01,1,4,B11,300
2760317415,1,01,1,7,D07,800
2760317603,1,01,1,5,C00,46000
2760317603,1,01,1,5,C01,30000
2760317603,1,01,1,5,C08,5000
2760317603,1,01,1,5,C11,4000
2760317603,1,01,1,5,C10,7000
2760317604,1,01,1,4,B10,1000
2760317604,1,01,1,4,B11,800
2760317604,1,02,1,5,C00,300
2760317604,1,02,1,5,C10,300
2760317604,1,01,1,4,B00,3800
2760317604,1,01,1,4,B07,2000
2760317806,1,01,1,5,C10,1000
2760317806,1,01,1,5,C13,12000
2760317806,1,01,1,5,C06,12000
2760317806,1,01,1,5,C00,25000
2760317806,1,03,1,4,B10,5000
2760317806,1,03,1,4,B07,2000
2760317806,1,03,1,4,B00,7000
2760317806,1,02,1,4,B10,2000
2760317806,1,02,1,4,B07,2000
2760317806,1,02,1,4,B00,4000
2760317916,1,01,1,5,C01,2200
2760317916,1,01,1,5,C00,5200
2760317916,1,01,1,4,B11,600
2760317916,1,01,1,4,B10,1200
2760317916,1,01,1,4,B07,4400
2760317916,1,01,1,4,B00,6200
2760317916,1,01,1,5,C10,1800
2760317916,1,01,1,5,C13,1200
2760423213,1,01,2,9,F00,1800
2760423213,1,01,2,9,F06,1800
2760423213,1,02,1,5,C10,300
2760423213,1,02,1,5,C08,3000
2760423213,1,02,1,5,C00,3300
2760423214,1,01,2,9,F06,1000
2760423214,1,02,1,5,C00,4608
2760423214,1,02,1,5,C08,4128
2760423214,1,02,1,5,C10,480
2760423214,1,01,2,9,F00,1000
2760423217,1,01,1,4,B06,3500
2760423217,1,01,1,4,B00,3500
2760423217,1,02,1,5,C08,1500
2760423217,1,02,1,5,C10,900
2760423217,1,02,1,5,C00,2400
2760423301,1,01,1,7,D05,500
2760423301,1,02,1,5,C00,5400
2760423301,1,02,1,5,C07,2500
2760423301,1,02,1,5,C08,2700
2760423301,1,02,1,5,C10,200
2760423301,1,01,1,7,D00,2900
2760423301,1,01,1,5,C13,5000
2760423301,1,01,1,5,C10,2000
2760423301,1,01,1,5,C08,2000
2760423301,1,01,1,5,C00,9000
2760423301,1,01,1,7,D13,2400
2760423302,1,01,2,4,B15,5600
2760423302,1,01,2,4,B00,5600
2760423304,1,01,2,4,B15,800
2760423304,1,01,2,7,D00,2200
2760423304,1,01,2,7,D13,2200
2760423304,1,01,2,4,B00,800
2760423718,1,01,1,5,C10,1000
2760423718,1,01,2,9,F00,500
2760423718,1,01,2,9,F06,500
2760423718,1,02,1,5,C08,2000
2760423718,1,01,1,5,C00,1000
2760423718,1,02,1,5,C10,200
2760423718,1,02,1,5,C00,2200
2760423719,1,03,1,9,F00,3000
2760423719,1,01,1,4,B06,1500
2760423719,1,02,1,5,C00,600
2760423719,1,02,1,5,C08,600
2760423719,1,01,1,4,B00,1500
2760423719,1,03,1,9,F06,3000
2760423721,1,01,1,4,B06,2210
2760423721,1,01,1,4,B00,2210
2760423721,1,02,1,5,C10,180
2760423721,1,02,1,5,C08,4320
2760423721,1,02,1,5,C00,4500
2760423721,1,01,2,9,F06,3000
2760423721,1,01,2,9,F05,4000
2760423721,1,01,2,9,F00,7000
2760423721,1,01,1,5,C10,4000
2760423721,1,01,1,5,C08,21000
2760423721,1,01,1,5,C00,25000
2760423722,1,02,1,5,C07,1000
2760423722,1,02,1,5,C00,1300
2760423722,1,01,2,9,F06,300
2760423722,1,01,2,9,F05,24000
2760423722,1,01,2,9,F00,24300
2760423722,1,01,1,5,C10,700
2760423722,1,01,1,5,C00,18100
2760423722,1,02,1,5,C08,300
2760423722,1,01,1,5,C08,17400
2760426501,1,02,1,5,C08,1000
2760426501,1,02,1,5,C07,408
2760426501,1,02,1,5,C00,1408
2760426504,1,01,1,5,C00,2000
2760426504,1,01,1,5,C08,2000
2760426504,1,01,1,4,B11,50
2760426504,1,01,1,4,B07,100
2760426504,1,01,1,4,B00,150
2760426606,1,01,2,5,C00,3075
2760426606,1,01,2,5,C08,2175
2760426606,1,01,2,5,C07,900
2760426811,1,02,1,5,C08,24000
2760426811,1,02,1,5,C07,1240
2760426811,1,02,1,5,C00,25280
2760426811,1,02,1,5,C10,40
2760426814,1,01,1,5,C08,3600
2760426814,1,01,1,5,C10,400
2760426814,1,01,1,5,C00,4000
2760441201,1,02,1,5,C08,558
2760441201,1,01,1,9,F05,14160
2760441201,1,01,1,9,F00,14160
2760441201,1,02,1,5,C00,558
2760441202,1,02,2,5,C08,2712
2760441202,1,02,2,5,C07,510
2760441202,1,02,2,5,C00,3282
2760441202,1,02,2,5,C10,60
2760441204,1,01,2,4,B07,100
2760441204,1,01,2,4,B15,10800
2760441204,1,01,2,4,B00,12484
2760441204,1,01,2,4,B06,1584
2760441205,1,02,2,5,C00,2608
2760441205,1,02,2,5,C08,2608
2760441506,1,04,1,9,F05,250
2760441506,1,04,1,9,F00,270
2760441506,1,02,1,5,C10,140
2760441506,1,02,1,5,C08,4000
2760441506,1,02,1,5,C07,560
2760441506,1,02,1,5,C00,4700
2760441506,1,01,1,7,D02,500
2760441506,1,01,1,7,D00,500
2760441506,1,01,1,4,B15,2000
2760441506,1,01,1,4,B11,240
2760441506,1,04,1,9,F06,20
2760441506,1,01,1,4,B00,5240
2760441506,1,01,1,4,B06,3000
2760441507,1,02,1,5,C07,120
2760441507,1,02,1,5,C08,4800
2760441507,1,02,1,5,C10,300
2760441507,1,01,1,9,F00,140
2760441507,1,01,1,9,F06,140
2760441507,1,02,1,5,C00,5220
2760441508,1,01,1,4,B00,3090
2760441508,1,01,1,4,B06,2640
2760441508,1,01,1,4,B07,450
2760441509,1,01,1,9,F11,120
2760441509,1,01,1,9,F06,60
2760441509,1,01,1,9,F00,180
2760441611,1,02,1,5,C00,380
2760441611,1,02,1,5,C08,380
2760441611,1,01,2,5,C10,500
2760441611,1,01,2,5,C01,4000
2760441611,1,01,2,5,C00,4500
2760441611,1,01,1,9,F06,1000
2760441611,1,01,1,9,F00,1000
2760441612,1,01,1,9,F00,500
2760441612,1,02,1,5,C08,250
2760441612,1,02,1,5,C00,250
2760441612,1,01,1,9,F06,500
2760441612,1,01,2,4,B00,200
2760441612,1,01,2,4,B11,200
2760441613,1,02,1,5,C08,300
2760441613,1,02,1,5,C07,150
2760441613,1,02,1,5,C00,450
2760441613,1,01,1,9,F06,300
2760441613,1,01,1,9,F00,300
2760441614,1,02,1,5,C08,300
2760441614,1,01,1,9,F00,1000
2760441614,1,02,1,5,C00,300
2760441614,1,01,1,9,F06,1000
2760441716,1,01,1,9,F06,330
2760441716,1,01,1,9,F05,4400
2760441716,1,01,1,9,F00,4730
2760441716,1,02,1,5,C10,48
2760441716,1,02,1,5,C08,3240
2760441716,1,02,1,5,C07,504
2760441716,1,02,1,5,C00,3792
2760441716,1,01,2,4,B06,1100
2760441716,1,01,2,4,B10,1160
2760441716,1,01,2,4,B00,4980
2760441716,1,01,2,4,B15,2520
2760441716,1,01,2,4,B11,200
2760441717,1,01,2,9,F00,4000
2760441717,1,01,2,9,F05,4000
2760441717,1,02,1,5,C00,5315
2760441717,1,01,1,4,B00,600
2760441717,1,01,1,4,B15,600
2760441717,1,01,1,7,D00,300
2760441717,1,02,1,5,C10,15
2760441717,1,01,1,7,D13,300
2760441717,1,02,1,5,C08,5300
2760441718,1,02,2,5,C08,1248
2760441718,1,02,2,5,C10,36
2760441718,1,02,2,5,C00,1284
2760441718,1,01,1,4,B11,50
2760441718,1,01,1,4,B00,50
2760441719,1,02,1,5,C08,4000
2760441719,1,02,1,5,C00,4200
2760441719,1,01,2,4,B15,360
2760441719,1,01,2,4,B00,360
2760441719,1,02,1,5,C10,200
2760441720,1,01,1,9,F05,460
2760441720,1,01,1,9,F06,2000
2760441720,1,02,1,5,C00,5760
2760441720,1,02,1,5,C08,5760
2760441720,1,01,1,9,F00,2460
2760467017,1,02,1,5,C00,1488
2760467017,1,02,1,5,C08,1488
2760467307,1,01,1,4,B00,21600
2760467307,1,01,1,4,B15,21600
2760467308,1,01,1,5,C08,3600
2760467308,1,03,1,4,B00,21600
2760467308,1,01,1,5,C07,120
2760467308,1,02,1,4,B00,21600
2760467308,1,02,1,4,B15,21600
2760467308,1,03,1,4,B15,21600
2760467308,1,01,1,5,C00,3720
2760467309,1,02,1,4,B15,14400
2760467309,1,02,1,4,B00,14400
2760467310,1,01,1,4,B10,8000
2760467310,1,01,1,4,B00,51200
2760467310,1,02,1,4,B15,21600
2760467310,1,02,1,4,B07,3000
2760467310,1,01,1,4,B15,43200
2760467310,1,02,1,4,B00,24600
2760467312,1,01,1,4,B15,21600
2760467312,1,01,1,4,B00,29600
2760467312,1,01,1,4,B07,8000
2760467902,1,03,1,4,B00,860
2760467902,1,03,1,4,B07,20
2760467902,1,03,1,4,B11,840
2760470321,1,01,1,9,F06,1500
2760470321,1,01,1,9,F00,1500
2760470322,1,02,1,5,C00,10064
2760470322,1,02,1,5,C07,2000
2760470322,1,02,1,5,C08,8064
2760470322,1,01,1,9,F00,1600
2760470322,1,01,1,9,F06,1600
2760470323,1,01,1,9,F00,1500
2760470323,1,01,1,9,F06,1500
2760470408,1,02,1,5,C08,5760
2760470408,1,02,1,4,B00,60
2760470408,1,02,1,5,C07,855
2760470408,1,02,1,5,C06,102
2760470408,1,02,1,5,C00,6952
2760470408,1,02,1,4,B11,60
2760470408,1,02,1,5,C10,235
2760470412,1,02,1,5,C08,1320
2760470412,1,02,1,5,C10,520
2760470412,1,02,1,5,C02,60
2760470412,1,02,1,5,C07,456
2760470412,1,02,1,5,C00,2356
2760470412,1,02,1,4,B10,42
2760470412,1,02,1,4,B00,42
2760470801,1,01,1,5,C10,900
2760470801,1,01,1,5,C00,900
2760470801,1,01,1,4,B10,700
2760470801,1,01,1,4,B00,700
2760470801,1,02,1,5,C08,4430
2760470801,1,02,1,5,C00,4970
2760470801,1,02,1,5,C10,540
2760470802,1,01,1,5,C08,2520
2760470802,1,01,1,5,C00,2520
2760470803,1,01,1,5,C08,500
2760470803,1,01,1,5,C06,3000
2760470803,1,01,1,5,C04,10000
2760470803,1,01,1,4,B10,500
2760470803,1,01,1,4,B00,500
2760470803,1,02,1,5,C08,2448
2760470803,1,02,1,5,C00,2448
2760470803,1,01,1,5,C13,3200
2760470803,1,01,1,5,C10,2000
2760470803,1,01,1,5,C00,18700
2760470804,1,01,1,5,C10,90
2760470804,1,01,1,5,C08,5000
2760470804,1,01,1,4,B00,120
2760470804,1,01,1,4,B11,120
2760470804,1,01,1,5,C00,5090
2760470913,1,01,1,5,C00,1500
2760470913,1,01,1,5,C08,1500
2760470915,1,02,1,5,C00,736
2760470915,1,02,1,5,C08,736
2760470916,1,06,1,5,C07,230
2760470916,1,06,1,5,C10,100
2760470916,1,06,1,5,C08,10200
2760470916,1,06,1,5,C00,10530
2760470918,1,01,1,4,B11,400
2760470918,1,01,1,4,B00,565
2760470918,1,01,1,4,B21,165
2760525614,1,02,1,5,C10,300
2760525614,1,02,1,5,C00,300
2760525614,1,01,1,4,B10,450
2760525614,1,01,1,4,B00,450
2760525615,1,02,1,5,C08,1000
2760525615,1,02,1,5,C00,1200
2760525615,1,01,1,4,B10,600
2760525615,1,02,1,5,C10,200
2760525615,1,01,1,4,B00,600
2760525617,1,02,1,5,C10,51
2760525617,1,01,1,4,B00,200
2760525617,1,01,1,4,B10,200
2760525617,1,02,1,5,C00,411
2760525617,1,02,1,5,C08,360
2760525618,1,02,1,5,C10,100
2760525618,1,02,1,5,C00,1300
2760525618,1,01,1,4,B00,630
2760525618,1,02,1,5,C08,1200
2760525618,1,01,1,4,B07,630
2760525701,1,01,1,4,B00,1000
2760525701,1,01,1,4,B11,1000
2760525701,1,02,1,5,C00,3000
2760525701,1,02,1,5,C08,3000
2760525702,1,01,2,4,B15,4000
2760525702,1,01,2,4,B07,150
2760525702,1,01,2,4,B00,4750
2760525702,1,01,2,4,B11,600
2760525703,1,01,2,5,C10,520
2760525703,1,01,2,5,C00,5520
2760525703,1,01,2,5,C08,5000
2760525704,1,01,1,4,B11,825
2760525704,1,01,1,4,B00,3825
2760525704,1,01,1,4,B15,3000
2760525704,1,02,1,5,C00,650
2760525704,1,02,1,5,C08,650
2760525821,1,01,1,5,C08,1920
2760525821,1,01,1,5,C10,65
2760525821,1,01,1,5,C00,1985
2760528019,1,02,2,5,C10,150
2760528019,1,02,2,5,C07,200
2760528019,1,02,2,5,C00,1150
2760528019,1,02,2,5,C08,800
2760528317,1,01,1,5,C08,2680
2760528317,1,01,1,5,C00,2680
2760528318,1,02,1,5,C00,3840
2760528318,1,02,1,5,C08,3840
2760528401,1,02,1,5,C10,60
2760528401,1,02,1,5,C08,2850
2760528401,1,02,1,5,C00,2910
2760528402,1,01,1,5,C00,8330
2760528402,1,01,1,5,C08,8150
2760528402,1,01,1,5,C10,180
2760528405,1,01,2,5,C10,120
2760528405,1,01,2,5,C00,4950
2760528405,1,01,2,5,C08,4830
2760528910,1,03,1,4,B11,200
2760528910,1,03,1,4,B00,6200
2760528910,1,03,1,4,B15,6000
2760528911,1,01,1,5,C08,1000
2760528911,1,01,1,4,B09,1000
2760528911,1,01,1,4,B06,5000
2760528911,1,01,1,4,B00,42000
2760528911,1,02,1,4,B15,20000
2760528911,1,01,1,5,C00,5000
2760528911,1,01,1,5,C01,3000
2760528911,1,02,1,4,B07,5000
2760528911,1,02,1,4,B00,25000
2760528911,1,01,1,5,C10,1000
2760528911,1,01,1,4,B15,36000
2760568201,1,02,1,5,C08,3000
2760568201,1,02,1,5,C07,300
2760568201,1,02,1,5,C00,3300
2760568205,1,01,1,4,B00,500
2760568205,1,02,1,5,C19,45
2760568205,1,02,1,5,C10,60
2760568205,1,02,1,5,C08,4320
2760568205,1,02,1,5,C00,4425
2760568205,1,01,1,4,B11,500
2760568206,1,01,2,5,C08,2000
2760568206,1,01,2,5,C00,2150
2760568206,1,01,2,5,C07,150
2760568619,1,01,1,5,C00,765
2760568619,1,01,1,5,C08,765
2760568621,1,01,2,5,C10,600
2760568621,1,01,2,5,C00,6488
2760568621,1,01,2,5,C08,5888
2760568622,1,01,1,5,C08,200
2760568622,1,01,1,5,C00,200
2760568622,1,02,1,5,C10,100
2760568622,1,02,1,5,C07,100
2760568622,1,02,1,5,C00,700
2760568622,1,02,1,4,B10,70
2760568622,1,02,1,4,B00,70
2760568622,1,02,1,5,C08,500
2760568707,1,02,1,5,C10,300
2760568707,1,02,1,5,C00,3300
2760568707,1,02,1,5,C08,3000
2760568709,1,01,1,4,B15,600
2760568709,1,01,1,4,B07,60
2760568709,1,01,1,4,B11,600
2760568709,1,01,1,4,B10,600
2760568709,1,01,1,4,B00,1860
2760568710,1,01,1,4,B00,3600
2760568710,1,01,1,4,B10,600
2760568710,1,01,1,4,B15,3000
2760568711,1,01,1,5,C08,110
2760568711,1,01,1,5,C00,170
2760568711,1,01,1,5,C07,60
2760584323,1,02,1,5,C00,1263
2760584323,1,02,1,5,C08,1080
2760584323,1,02,1,5,C10,183
2760584408,1,02,1,5,C07,300
2760584408,1,02,1,5,C00,1115
2760584408,1,02,1,5,C08,700
2760584408,1,02,1,5,C19,50
2760584408,1,02,1,5,C10,65
2760584410,1,01,1,4,B00,390
2760584410,1,01,1,4,B10,250
2760584410,1,01,1,4,B11,140
2760584803,1,02,2,5,C06,340
2760584803,1,02,2,5,C07,200
2760584803,1,02,2,5,C08,2080
2760584803,1,02,2,5,C10,50
2760584803,1,02,2,5,C00,2670
2760607001,1,02,1,5,C08,1870
2760607001,1,02,1,5,C07,1130
2760607001,1,02,1,5,C00,3100
2760607001,1,02,1,5,C10,100
2760607002,1,01,1,5,C00,1368
2760607002,1,01,1,5,C08,1200
2760607002,1,01,1,5,C07,168
2760607004,1,01,2,4,B10,800
2760607004,1,01,2,4,B11,1200
2760607004,1,01,2,4,B00,2000
2760607520,1,01,1,5,C07,120
2760607520,1,01,1,5,C08,1680
2760607520,1,01,1,5,C00,1800
2760607521,1,02,1,5,C00,29200
2760607521,1,02,1,5,C08,24000
2760607521,1,02,1,5,C07,5200
2760607712,1,02,1,5,C00,1248
2760607712,1,02,1,5,C08,1248
2760611412,1,01,2,4,B00,2880
2760611412,1,02,1,5,C08,4060
2760611412,1,02,1,5,C07,1150
2760611412,1,02,1,5,C00,5270
2760611412,1,01,2,4,B15,2000
2760611412,1,01,2,4,B11,380
2760611412,1,02,1,5,C10,60
2760611412,1,01,2,4,B10,500
2760611415,1,01,1,5,C08,2000
2760611415,1,01,1,5,C00,2000
2760611603,1,02,1,4,B10,300
2760611603,1,02,1,4,B00,300
2760611807,1,01,1,4,B11,60
2760611807,1,01,1,4,B00,60
2760681011,1,01,1,4,B07,1000
2760681011,1,01,1,4,B10,700
2760681011,1,01,1,4,B11,300
2760681011,1,02,1,5,C00,1200
2760681011,1,02,1,5,C07,300
2760681011,1,02,1,5,C08,700
2760681011,1,02,1,5,C10,200
2760681011,1,01,1,4,B00,2000
2760681214,1,02,1,5,C10,60
2760681214,1,02,1,5,C08,1820
2760681214,1,02,1,5,C00,2144
2760681214,1,02,1,5,C07,264
2760681215,1,02,1,5,C00,3665
2760681215,1,02,1,5,C10,65
2760681215,1,02,1,5,C08,3600
2760681215,1,02,1,4,B11,70
2760681215,1,02,1,4,B10,48
2760681215,1,02,1,4,B00,118
2760681216,1,02,1,5,C08,1200
2760681216,1,02,1,5,C10,150
2760681216,1,02,1,5,C00,1550
2760681216,1,02,1,5,C07,200
2760681217,1,01,1,4,B10,80
2760681217,1,01,1,4,B00,420
2760681217,1,02,1,5,C00,3027
2760681217,1,02,1,5,C08,2952
2760681217,1,02,1,5,C10,75
2760681217,1,01,1,4,B11,340
2760681303,1,02,1,5,C10,400
2760681303,1,02,1,5,C00,825
2760681303,1,02,1,5,C08,425
2760681719,1,02,1,5,C10,1200
2760681719,1,02,1,5,C08,2480
2760681719,1,02,1,5,C00,3680
2760681721,1,02,2,5,C00,14200
2760681721,1,02,2,5,C07,3500
2760681721,1,02,2,5,C08,9500
2760681721,1,02,2,5,C10,1200
2760683006,1,02,2,5,C08,6720
2760683006,1,02,2,4,B10,200
2760683006,1,02,2,5,C00,7400
2760683006,1,02,2,4,B11,70
2760683006,1,02,2,5,C07,520
2760683006,1,02,2,4,B00,270
2760683006,1,02,2,5,C10,160
2760683007,1,01,2,5,C00,4644
2760683007,1,01,2,5,C07,144
2760683007,1,01,2,5,C10,100
2760683007,1,01,2,5,C08,4400
2760683008,1,02,2,4,B10,100
2760683008,1,02,2,4,B00,300
2760683008,1,02,2,5,C07,200
2760683008,1,02,2,4,B11,200
2760683008,1,02,2,5,C10,300
2760683008,1,02,2,5,C08,2800
2760683008,1,02,2,5,C00,3300
2760683010,1,02,1,5,C08,2688
2760683010,1,02,1,5,C07,160
2760683010,1,01,2,4,B11,250
2760683010,1,01,2,4,B00,304
2760683010,1,01,2,4,B10,54
2760683010,1,02,1,5,C00,2848
2760683011,1,02,1,5,C00,12180
2760683011,1,02,1,5,C08,12000
2760683011,1,02,1,5,C10,180
2760683201,1,01,1,4,B10,570
2760683201,1,01,1,4,B00,900
2760683201,1,01,1,4,B11,330
2760683203,1,01,1,4,B11,250
2760683203,1,01,1,4,B10,900
2760683203,1,01,1,4,B00,2650
2760683203,1,01,1,4,B15,1500
2760683204,1,02,1,5,C08,2864
2760683204,1,02,1,5,C00,5664
2760683204,1,02,1,5,C09,300
2760683204,1,02,1,5,C10,2500
2760683518,1,01,1,5,C07,300
2760683518,1,01,1,5,C00,2100
2760683518,1,01,1,5,C08,1800
2760683519,1,01,2,5,C10,3360
2760683519,1,01,2,5,C08,16800
2760683519,1,01,2,5,C07,5920
2760683519,1,01,2,5,C00,26080
2760683520,1,02,1,5,C00,4790
2760683520,1,02,1,5,C08,3600
2760683520,1,02,1,5,C07,350
2760683520,1,02,1,5,C10,840
2760683716,1,02,1,5,C08,500
2760683716,1,02,1,5,C00,500
2760687419,1,01,1,4,B10,180
2760687419,1,01,1,4,B00,180
2760687608,1,02,1,5,C07,600
2760687608,1,02,1,5,C08,2000
2760687608,1,02,1,5,C00,2600
2760687611,1,01,1,5,C10,700
2760687611,1,01,1,5,C00,33700
2760687611,1,01,1,5,C07,25000
2760687611,1,01,1,5,C08,8000
2760695416,1,01,1,4,B11,800
2760695416,1,02,1,5,C00,480
2760695416,1,02,1,5,C08,480
2760695416,1,01,1,4,B00,1550
2760695416,1,01,1,4,B07,50
2760695416,1,01,1,4,B10,700
2760695424,1,03,1,5,C00,500
2760695424,1,03,1,5,C08,500
2760695424,1,01,1,5,C08,20000
2760695424,1,01,1,5,C00,20000
2760695424,1,01,1,4,B15,11000
2760695424,1,01,1,4,B10,6000
2760695424,1,01,1,4,B00,17000
2760695501,1,02,1,5,C00,4850
2760695501,1,02,1,5,C08,4800
2760695501,1,02,1,5,C10,50
2760695501,1,01,2,4,B00,31280
2760695501,1,01,2,4,B07,14000
2760695501,1,01,2,4,B15,17280
2760695505,1,02,1,5,C10,90
2760695505,1,02,1,5,C00,2090
2760695505,1,02,1,5,C08,2000
2760695509,1,01,2,5,C10,800
2760695509,1,01,2,5,C00,11800
2760695509,1,02,1,5,C08,3000
2760695509,1,01,2,5,C13,11000
2760695509,1,02,1,5,C07,300
2760695509,1,02,1,5,C00,3300
2760695513,1,02,1,5,C07,98
2760695513,1,02,1,5,C08,6240
2760695513,1,01,1,4,B00,620
2760695513,1,01,1,4,B10,450
2760695513,1,01,1,4,B11,170
2760695513,1,02,1,5,C00,6338
2760695517,1,02,1,5,C10,30
2760695517,1,02,1,5,C08,4320
2760695517,1,02,1,5,C00,4350
2760695525,1,01,2,4,B10,240
2760695525,1,01,2,4,B00,500
2760695525,1,01,2,4,B11,260
2760695525,1,02,1,5,C08,1200
2760695525,1,02,1,5,C10,60
2760695525,1,02,1,5,C00,1260
2760695602,1,01,1,4,B00,180
2760695602,1,01,1,4,B11,180
2760695602,1,02,1,5,C10,165
2760695602,1,02,1,5,C08,400
2760695602,1,02,1,5,C00,565
2760695606,1,02,1,5,C08,1300
2760695606,1,02,1,5,C10,120
2760695606,1,02,1,5,C00,1420
2760695610,1,02,1,5,C00,880
2760695610,1,02,1,5,C08,800
2760695610,1,02,1,5,C10,80
2760695614,1,02,2,5,C10,100
2760695614,1,02,2,5,C00,2690
2760695614,1,02,1,4,B11,6000
2760695614,1,02,1,4,B10,3600
2760695614,1,02,1,4,B07,12000
2760695614,1,02,1,4,B00,21600
2760695614,1,02,2,5,C08,2590
2760695622,1,01,2,4,B10,300
2760695622,1,02,1,5,C08,500
2760695622,1,02,1,5,C00,680
2760695622,1,01,2,4,B11,300
2760695622,1,02,1,5,C10,180
2760695622,1,01,2,4,B01,700
2760695622,1,01,2,4,B00,1300
2760695803,1,01,1,5,C00,1144
2760695803,1,01,1,5,C08,1144
2760695811,1,02,1,5,C08,3120
2760695811,1,02,1,5,C00,3120
2760695815,1,01,1,5,C19,1200
2760695815,1,01,1,5,C00,1200
2760695823,1,02,1,4,B10,200
2760695823,1,02,1,5,C00,3480
2760695823,1,02,1,5,C08,3480
2760695823,1,01,1,4,B11,1400
2760695823,1,01,1,4,B10,825
2760695823,1,01,1,4,B07,7400
2760695823,1,01,1,4,B00,9625
2760695823,1,02,1,4,B00,200
2760705015,1,02,2,5,C08,3660
2760705015,1,02,2,5,C07,350
2760705015,1,02,2,5,C00,4040
2760705015,1,02,2,5,C10,30
2760705016,1,02,1,5,C08,4260
2760705016,1,02,1,5,C10,350
2760705016,1,02,1,5,C00,4760
2760705016,1,02,1,5,C07,150
2760705017,1,03,1,5,C08,3500
2760705017,1,03,1,5,C00,3500
